method,timestamp,unix_ts,parsed_artist,parsed_title,raw_title,raw_subtitle,url
title_split,2024-11-30T03:47:36.935Z,1732938456,Focal Point,Broken Bonds,Watched Focal Point - Broken Bonds,TheXcontemptx,https://music.youtube.com/watch?v=TYRP80601Ps
title_split,2024-11-30T03:44:10.094Z,1732938250,Overcome,When Beauty Dies,Watched Overcome - When Beauty Dies,conspiracy2terminate,https://music.youtube.com/watch?v=PiC7CIEX0Po
title_split,2024-11-30T03:17:42.802Z,1732936662,Blindside,Invert,Watched Blindside - Invert,sxp2high,https://music.youtube.com/watch?v=KyIiReAdrHU
title_split,2024-11-30T03:01:02.985Z,1732935662,Embodyment,Halo of Winter,Watched Embodyment - Halo of Winter,Unhallowed17,https://music.youtube.com/watch?v=y5A_XYtO_zk
title_split,2024-11-23T19:33:23.044Z,1732390403,Eidola,The Faustian Spirit (Official Music Video),Watched Eidola - The Faustian Spirit (Official Music Video),riserecords,https://music.youtube.com/watch?v=9SBLQZhusUs
title_split,2024-11-14T02:58:38.151Z,1731553118,"Chunk! No, Captain Chunk!",Haters Gonna Hate,"Watched Chunk! No, Captain Chunk! - Haters Gonna Hate",CaptainChunkVEVO,https://music.youtube.com/watch?v=8CWmsbxULVs
title_split,2024-11-14T02:58:00.593Z,1731553080,"Chunk! No, Captain Chunk!",The Other Line (Official Music Video),"Watched Chunk! No, Captain Chunk! - The Other Line (Official Music Video)",Fearless Records,https://music.youtube.com/watch?v=ZHz2Fln_ToI
subtitle_fallback,2024-11-14T02:35:25.890Z,1731551725,Pure Noise Records,"Belmont ""SSX Trickmont"" (Official Music Video)","Watched Belmont ""SSX Trickmont"" (Official Music Video)",Pure Noise Records,https://music.youtube.com/watch?v=fpQz50jVxpA
title_split,2024-11-14T02:27:39.292Z,1731551259,Knuckle Puck,Disdain (Official Music Video),Watched Knuckle Puck - Disdain (Official Music Video),riserecords,https://music.youtube.com/watch?v=dAGcWrgYY9c
title_split,2024-11-13T03:57:27.682Z,1731470247,Knuckle Puck,"""Oak Street (Live Music Video)""","Watched Knuckle Puck - ""Oak Street (Live Music Video)""",Knuckle Puck,https://music.youtube.com/watch?v=m3qjsVLUHv8
title_split,2024-11-13T03:27:34.947Z,1731468454,Knuckle Puck,"""No Good (Official Music Video)""","Watched Knuckle Puck - ""No Good (Official Music Video)""",Knuckle Puck,https://music.youtube.com/watch?v=3l-rY1MByy0
title_split,2024-10-25T20:34:59.317Z,1729888499,Like Moths To Flames,Over The Garden Wall [Official Music Video],Watched Like Moths To Flames - Over The Garden Wall [Official Music Video],UNFD,https://music.youtube.com/watch?v=jvGBhvfTdOg
title_split,2024-10-21T20:21:36.625Z,1729542096,Underoath,Survivor's Guilt (Official Music Video),Watched Underoath - Survivor's Guilt (Official Music Video),UnderoathVEVO,https://music.youtube.com/watch?v=JaSBXZHj5lw
title_split,2024-10-20T12:58:33.060Z,1729429113,Epcot's Innoventions Area Music,DisneyAvenue.com,Watched Epcot's Innoventions Area Music - DisneyAvenue.com,Diz Avenue,https://music.youtube.com/watch?v=-zCNM1oa9Go
subtitle_fallback,2024-10-20T12:11:02.523Z,1729426262,WDWparkvideos,Epcot entrance music loop,Watched Epcot entrance music loop,WDWparkvideos,https://music.youtube.com/watch?v=_kZDScT9wz0
subtitle_fallback,2024-10-19T01:46:51.445Z,1729302411,Bilmuri,"BILMURI- ""THE END"" (OFFICIAL MUSIC VIDEO)","Watched BILMURI- ""THE END"" (OFFICIAL MUSIC VIDEO)",Bilmuri,https://music.youtube.com/watch?v=wD9UdaXcV5g
title_split,2024-10-17T02:25:58.585Z,1729131958,Poppy,they're all around us (Official Visualizer),Watched Poppy - they're all around us (Official Visualizer),Poppy,https://music.youtube.com/watch?v=EiG82CSq948
title_split,2024-10-17T02:14:05.209Z,1729131245,Poppy,the cost of giving up (Official Audio),Watched Poppy - the cost of giving up (Official Audio),Poppy,https://music.youtube.com/watch?v=tmvdlcydyO4
title_split,2024-10-05T12:45:58.031Z,1728132358,"Anatole Muster, Telemakus & Mackwood",dance with me,"Watched Anatole Muster, Telemakus & Mackwood - dance with me",Anatole Muster,https://music.youtube.com/watch?v=tKUDOjGruh8
title_split,2024-10-05T12:45:51.905Z,1728132351,Anatole Muster,blip blop beat,Watched Anatole Muster - blip blop beat,Anatole Muster,https://music.youtube.com/watch?v=VbJJnJSWxpA
subtitle_fallback,2024-10-01T16:03:48.165Z,1727798628,RainCityDrive,Rain City Drive x Dayseeker- Medicate Me  (Lyric video),Watched Rain City Drive x Dayseeker- Medicate Me  (Lyric video),RainCityDrive,https://music.youtube.com/watch?v=IA0wwoFH6Yc
title_split,2024-09-21T16:40:12.524Z,1726936812,Poppy,they're all around us (Official Visualizer),Watched Poppy - they're all around us (Official Visualizer),Poppy,https://music.youtube.com/watch?v=EiG82CSq948
title_split,2024-09-21T07:13:04.425Z,1726902784,That Poppy,Lowlife,Watched That Poppy - Lowlife,ThatPoppyVEVO,https://music.youtube.com/watch?v=lwnoSeiAFSY
title_split,2024-09-13T20:53:10.859Z,1726260790,Mirar,Dégenèse (OFFICIAL ONE TAKE VOCAL PERFOMANCE by Nikita Zhulin),Watched Mirar - Dégenèse (OFFICIAL ONE TAKE VOCAL PERFOMANCE by Nikita Zhulin),Nikita Zhulin,https://music.youtube.com/watch?v=fGjCV_eArO0
subtitle_fallback,2024-09-13T20:49:36.279Z,1726260576,IcyShadow5,Hestehov by Mirar 6* 100% FC,Watched Hestehov by Mirar 6* 100% FC,IcyShadow5,https://music.youtube.com/watch?v=bYwZkgsoMHo
title_split,2024-09-11T02:25:24.536Z,1726021524,Sabrina Carpenter,Please Please Please,Watched Sabrina Carpenter - Please Please Please,SabrinaCarpenterVEVO,https://music.youtube.com/watch?v=cF1Na4AIecM
title_split,2024-09-10T10:54:33.869Z,1725965673,Eidola,Ends Of The Spectrum (EP),Watched Eidola - Ends Of The Spectrum (EP),Red Seeds,https://music.youtube.com/watch?v=gijXTVDaBvw
title_split,2024-09-07T15:51:41.450Z,1725724301,Zero 9:36,“Nine Three Six” (Official Music Video),Watched Zero 9:36 - “Nine Three Six” (Official Music Video),Zero 9:36,https://music.youtube.com/watch?v=6r0uKs04wmw
subtitle_fallback,2024-09-04T05:15:08.953Z,1725426908,mentaldisorders,still hear ur voice in my restless dreams // shoegaze dreampop,Watched still hear ur voice in my restless dreams // shoegaze dreampop,mentaldisorders,https://music.youtube.com/watch?v=9y_xRVfJf1A
title_split,2024-09-01T05:51:35.111Z,1725169895,AURORA,Runaway,Watched AURORA - Runaway,iamAURORAVEVO,https://music.youtube.com/watch?v=d_HlPboLRL8
title_split,2024-08-29T00:57:46.676Z,1724893066,Falling In Reverse,"""Voices In My Head""","Watched Falling In Reverse - ""Voices In My Head""",Epitaph Records,https://music.youtube.com/watch?v=a7_e_NY-f3g
title_split,2024-08-29T00:54:29.546Z,1724892869,Falling In Reverse,"""Ronald"" (feat. Tech N9ne & Alex Terrible)","Watched Falling In Reverse - ""Ronald"" (feat. Tech N9ne & Alex Terrible)",Epitaph Records,https://music.youtube.com/watch?v=wWoQ7PFSYlk
title_split,2024-08-29T00:51:05.194Z,1724892665,Falling In Reverse,"""All My Life (feat. Jelly Roll)""","Watched Falling In Reverse - ""All My Life (feat. Jelly Roll)""",Epitaph Records,https://music.youtube.com/watch?v=GB9jFPUb7HA
title_split,2024-08-29T00:47:12.891Z,1724892432,Falling In Reverse,"""Popular Monster""","Watched Falling In Reverse - ""Popular Monster""",Epitaph Records,https://music.youtube.com/watch?v=jakpo7tj7Qw
title_split,2024-08-29T00:42:47.106Z,1724892167,Falling In Reverse,"""Prequel""","Watched Falling In Reverse - ""Prequel""",Epitaph Records,https://music.youtube.com/watch?v=hX0lhueeib8
title_split,2024-08-29T00:36:05.029Z,1724891765,Sleep Token,The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),Watched Sleep Token - The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),pixlate,https://music.youtube.com/watch?v=YdFgzUzb4lU
title_split,2024-08-29T00:33:13.952Z,1724891593,Sleep Token,"Fall for me, from the room below - live @ Lafayette, london UK, 29th April 2022","Watched Sleep Token - Fall for me, from the room below - live @ Lafayette, london UK, 29th April 2022",Adam Speirs,https://music.youtube.com/watch?v=sfZnKbXajJ8
title_split,2024-08-29T00:30:32.913Z,1724891432,Sleep Token,Fall For Me. (29.04.22)(Lafayette),Watched Sleep Token - Fall For Me. (29.04.22)(Lafayette),Vickz & Gigs.,https://music.youtube.com/watch?v=8ZHaPhdcJYA
title_split,2024-08-19T06:25:31.813Z,1724048731,Knox,Not The 1975 (Official Visualizer),Watched Knox - Not The 1975 (Official Visualizer),Knox,https://music.youtube.com/watch?v=gF0HEdinEC4
title_split,2024-08-19T06:22:29.146Z,1724048549,Knox,Man Down (Official Lyric Video),Watched Knox - Man Down (Official Lyric Video),Knox,https://music.youtube.com/watch?v=CxVr7APz_T0
title_split,2024-08-19T06:22:21.979Z,1724048541,Knox,Sneakers (Official Lyric Video),Watched Knox - Sneakers (Official Lyric Video),Knox,https://music.youtube.com/watch?v=OAUMRCm0AaY
title_split,2024-08-19T06:19:17.244Z,1724048357,Knox,Time Machine (Official Lyric Video),Watched Knox - Time Machine (Official Lyric Video),Knox,https://music.youtube.com/watch?v=7DyeVUSXhDU
title_split,2024-08-16T04:52:30.929Z,1723783950,Capstan,We Weren't Lucky,Watched Capstan - We Weren't Lucky,Capstan Band,https://music.youtube.com/watch?v=zl6GqZ41H0k
title_split,2024-08-16T04:49:04.630Z,1723783744,Capstan,Trust Complex,Watched Capstan - Trust Complex,Capstan Band,https://music.youtube.com/watch?v=4dcYRnO9NWk
title_split,2024-08-15T20:11:52.258Z,1723752712,Capstan,I'll Bury the Hatchet When They Bury You,Watched Capstan - I'll Bury the Hatchet When They Bury You,Fearless Records,https://music.youtube.com/watch?v=1Yb0jHvxp9M
title_split,2024-08-10T20:25:49.006Z,1723321549,Beartooth,The Better Me feat. HARDY (Visualizer),Watched Beartooth - The Better Me feat. HARDY (Visualizer),BEARTOOTHband,https://music.youtube.com/watch?v=dKTKxGwjT18
title_split,2024-08-10T11:10:36.005Z,1723288236,Sleep Token,The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),Watched Sleep Token - The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),pixlate,https://music.youtube.com/watch?v=YdFgzUzb4lU
title_split,2024-08-08T21:24:01.309Z,1723152241,NOVELISTS,Mourning The Dawn ( One-take live performance ),Watched NOVELISTS - Mourning The Dawn ( One-take live performance ),Novelists,https://music.youtube.com/watch?v=3K3e_zRFREc
title_split,2024-08-06T02:42:06.832Z,1722912126,"Two Trains Left, Chunk! No, Captain Chunk!",Sail Away (Official Music Video),"Watched Two Trains Left, Chunk! No, Captain Chunk! - Sail Away (Official Music Video)",Two Trains Left,https://music.youtube.com/watch?v=uETz1qV4la8
title_split,2024-08-05T20:09:31.619Z,1722888571,Sleep Token,The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),Watched Sleep Token - The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),pixlate,https://music.youtube.com/watch?v=YdFgzUzb4lU
title_split,2024-08-03T06:02:10.162Z,1722664930,Loathe,Is It Really You (w/Vessel from Sleep Token) - NON-ACOUSTIC,Watched Loathe - Is It Really You (w/Vessel from Sleep Token) - NON-ACOUSTIC,pixlate,https://music.youtube.com/watch?v=4Tw6EFXVMgc
title_split,2024-08-03T05:53:54.224Z,1722664434,Sleep Token,The Night Belongs To You - Euclid x The Night Does Not Belong to God Mashup,Watched Sleep Token - The Night Belongs To You - Euclid x The Night Does Not Belong to God Mashup,Compassionate Musician,https://music.youtube.com/watch?v=NzfjbGyvlkE
title_split,2024-08-03T05:49:13.465Z,1722664153,Sleep Token,The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),Watched Sleep Token - The Night Belongs To You (TNDNBTG/Euclid/Jaws mashup),pixlate,https://music.youtube.com/watch?v=YdFgzUzb4lU
subtitle_fallback,2024-07-28T19:52:46.143Z,1722196366,Sigur Rós,Sigur Rós – Glóð (Official Video),Watched Sigur Rós – Glóð (Official Video),Sigur Rós,https://music.youtube.com/watch?v=5icgrXI0H40
subtitle_fallback,2024-07-27T17:03:52.812Z,1722099832,Blacklit Canopy,Blacklit Canopy- Will (OFFICIAL MUSIC VIDEO),Watched Blacklit Canopy- Will (OFFICIAL MUSIC VIDEO),Blacklit Canopy,https://music.youtube.com/watch?v=u_-qYnJqhBU
subtitle_fallback,2024-07-26T02:46:41.770Z,1721962001,Ghost with the most,Leo Faulkner early solo works 2011-2012,Watched Leo Faulkner early solo works 2011-2012,Ghost with the most,https://music.youtube.com/watch?v=zOryvDBd2bY
subtitle_fallback,2024-07-26T02:46:09.447Z,1721961969,Bilmuri,ABSOLUTELYCRANKINMYMF'INHOG MUSIC VIDEO (merch link in description),Watched ABSOLUTELYCRANKINMYMF'INHOG MUSIC VIDEO (merch link in description),Bilmuri,https://music.youtube.com/watch?v=fXtn0as91SM
subtitle_fallback,2024-07-24T02:46:54.554Z,1721789214,Ghost with the most,Leo Faulkner early solo works 2011-2012,Watched Leo Faulkner early solo works 2011-2012,Ghost with the most,https://music.youtube.com/watch?v=zOryvDBd2bY
subtitle_fallback,2024-07-23T05:53:36.805Z,1721714016,Blacklit Canopy,Blacklit Canopy- Will (OFFICIAL MUSIC VIDEO),Watched Blacklit Canopy- Will (OFFICIAL MUSIC VIDEO),Blacklit Canopy,https://music.youtube.com/watch?v=u_-qYnJqhBU
no_artist,2024-07-20T20:36:21.001Z,1721507781,,https://music.youtube.com/watch?v=Kws2oW_61gM,Watched https://music.youtube.com/watch?v=Kws2oW_61gM,,https://music.youtube.com/watch?v=Kws2oW_61gM
no_artist,2024-07-20T19:24:32.434Z,1721503472,,https://music.youtube.com/watch?v=JD56CaIDtho,Watched https://music.youtube.com/watch?v=JD56CaIDtho,,https://music.youtube.com/watch?v=JD56CaIDtho
no_artist,2024-07-20T19:02:57.664Z,1721502177,,https://music.youtube.com/watch?v=cjX3-fjQ2mE,Watched https://music.youtube.com/watch?v=cjX3-fjQ2mE,,https://music.youtube.com/watch?v=cjX3-fjQ2mE
no_artist,2024-07-19T19:56:05.547Z,1721418965,,https://music.youtube.com/watch?v=cjX3-fjQ2mE,Watched https://music.youtube.com/watch?v=cjX3-fjQ2mE,,https://music.youtube.com/watch?v=cjX3-fjQ2mE
no_artist,2024-07-19T19:54:19.140Z,1721418859,,https://music.youtube.com/watch?v=0rQEh1DxwnM,Watched https://music.youtube.com/watch?v=0rQEh1DxwnM,,https://music.youtube.com/watch?v=0rQEh1DxwnM
no_artist,2024-07-19T19:42:14.719Z,1721418134,,https://music.youtube.com/watch?v=7RJ_995hy5k,Watched https://music.youtube.com/watch?v=7RJ_995hy5k,,https://music.youtube.com/watch?v=7RJ_995hy5k
no_artist,2024-07-15T19:41:02.447Z,1721072462,,https://music.youtube.com/watch?v=7RJ_995hy5k,Watched https://music.youtube.com/watch?v=7RJ_995hy5k,,https://music.youtube.com/watch?v=7RJ_995hy5k
title_split,2024-07-13T14:05:37.390Z,1720879537,Cassadee Pope,Three of Us (Official Video),Watched Cassadee Pope - Three of Us (Official Video),Cassadee Pope,https://music.youtube.com/watch?v=2x_DGIkGU_U
no_artist,2024-07-10T20:28:57.024Z,1720643337,,https://music.youtube.com/watch?v=cjX3-fjQ2mE,Watched https://music.youtube.com/watch?v=cjX3-fjQ2mE,,https://music.youtube.com/watch?v=cjX3-fjQ2mE
no_artist,2024-07-10T20:28:48.043Z,1720643328,,https://music.youtube.com/watch?v=HWpIoF_5sgU,Watched https://music.youtube.com/watch?v=HWpIoF_5sgU,,https://music.youtube.com/watch?v=HWpIoF_5sgU
no_artist,2024-07-10T20:28:34.132Z,1720643314,,https://music.youtube.com/watch?v=h3yBUlK3CPM,Watched https://music.youtube.com/watch?v=h3yBUlK3CPM,,https://music.youtube.com/watch?v=h3yBUlK3CPM
no_artist,2024-07-09T20:13:51.804Z,1720556031,,https://music.youtube.com/watch?v=HWpIoF_5sgU,Watched https://music.youtube.com/watch?v=HWpIoF_5sgU,,https://music.youtube.com/watch?v=HWpIoF_5sgU
no_artist,2024-07-09T19:44:13.357Z,1720554253,,https://music.youtube.com/watch?v=ckjaEFejhKc,Watched https://music.youtube.com/watch?v=ckjaEFejhKc,,https://music.youtube.com/watch?v=ckjaEFejhKc
no_artist,2024-07-08T19:54:48.625Z,1720468488,,https://music.youtube.com/watch?v=ckjaEFejhKc,Watched https://music.youtube.com/watch?v=ckjaEFejhKc,,https://music.youtube.com/watch?v=ckjaEFejhKc
no_artist,2024-07-08T10:52:21.191Z,1720435941,,https://music.youtube.com/watch?v=PsjE-WFvGT8,Watched https://music.youtube.com/watch?v=PsjE-WFvGT8,,https://music.youtube.com/watch?v=PsjE-WFvGT8
no_artist,2024-07-07T14:08:06.724Z,1720361286,,https://music.youtube.com/watch?v=PsjE-WFvGT8,Watched https://music.youtube.com/watch?v=PsjE-WFvGT8,,https://music.youtube.com/watch?v=PsjE-WFvGT8
no_artist,2024-07-06T18:35:53.970Z,1720290953,,https://music.youtube.com/watch?v=PsjE-WFvGT8,Watched https://music.youtube.com/watch?v=PsjE-WFvGT8,,https://music.youtube.com/watch?v=PsjE-WFvGT8
no_artist,2024-07-06T18:35:49.910Z,1720290949,,https://music.youtube.com/watch?v=QDx576hSgRA,Watched https://music.youtube.com/watch?v=QDx576hSgRA,,https://music.youtube.com/watch?v=QDx576hSgRA
no_artist,2024-07-06T17:41:41.244Z,1720287701,,https://music.youtube.com/watch?v=-o4CRaX_qqc,Watched https://music.youtube.com/watch?v=-o4CRaX_qqc,,https://music.youtube.com/watch?v=-o4CRaX_qqc
title_split,2024-07-04T02:27:12.074Z,1720060032,Loveless,sorry i'm a downer,Watched Loveless - sorry i'm a downer,LOVELESS,https://music.youtube.com/watch?v=P9EDgX8BlL0
title_split,2024-07-04T02:24:20.162Z,1720059860,Elley Duhé,MIDDLE OF THE NIGHT (Official Video),Watched Elley Duhé - MIDDLE OF THE NIGHT (Official Video),Elley Duhé,https://music.youtube.com/watch?v=oSHzUD-uqKY
title_split,2024-07-04T02:17:21.739Z,1720059441,Loveless,MIDDLE OF THE NIGHT (Official Music Video),Watched Loveless - MIDDLE OF THE NIGHT (Official Music Video),LOVELESS,https://music.youtube.com/watch?v=TjMPGd20Ryk
no_artist,2024-07-03T20:12:50.154Z,1720037570,,https://music.youtube.com/watch?v=-o4CRaX_qqc,Watched https://music.youtube.com/watch?v=-o4CRaX_qqc,,https://music.youtube.com/watch?v=-o4CRaX_qqc
no_artist,2024-07-03T20:12:04.440Z,1720037524,,https://music.youtube.com/watch?v=SX9KiR3fD3k,Watched https://music.youtube.com/watch?v=SX9KiR3fD3k,,https://music.youtube.com/watch?v=SX9KiR3fD3k
no_artist,2024-07-03T19:56:20.452Z,1720036580,,https://music.youtube.com/watch?v=KhcQURV0mEo,Watched https://music.youtube.com/watch?v=KhcQURV0mEo,,https://music.youtube.com/watch?v=KhcQURV0mEo
no_artist,2024-07-02T20:09:37.187Z,1719950977,,https://music.youtube.com/watch?v=KhcQURV0mEo,Watched https://music.youtube.com/watch?v=KhcQURV0mEo,,https://music.youtube.com/watch?v=KhcQURV0mEo
no_artist,2024-07-02T20:07:34.251Z,1719950854,,https://music.youtube.com/watch?v=-o4CRaX_qqc,Watched https://music.youtube.com/watch?v=-o4CRaX_qqc,,https://music.youtube.com/watch?v=-o4CRaX_qqc
no_artist,2024-07-02T19:58:13.349Z,1719950293,,https://music.youtube.com/watch?v=vAsEJ_tGbmI,Watched https://music.youtube.com/watch?v=vAsEJ_tGbmI,,https://music.youtube.com/watch?v=vAsEJ_tGbmI
title_split,2024-07-02T00:45:40.089Z,1719881140,Bilmuri,TALKIN' 2 UR GHOST (OFFICIAL MUSIC VIDEO),Watched Bilmuri - TALKIN' 2 UR GHOST (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=MW2JD0tj1jQ
title_split,2024-07-02T00:44:04.441Z,1719881044,Bilmuri & Dylan Marlowe,EMPTYHANDED (OFFICIAL MUSIC VIDEO),Watched Bilmuri & Dylan Marlowe - EMPTYHANDED (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=SGTsevoF23Y
no_artist,2024-07-01T20:00:29.445Z,1719864029,,https://music.youtube.com/watch?v=vAsEJ_tGbmI,Watched https://music.youtube.com/watch?v=vAsEJ_tGbmI,,https://music.youtube.com/watch?v=vAsEJ_tGbmI
title_split,2024-06-30T00:23:45.425Z,1719707025,BILMURI,DRUNK ENOUGH (OFFICIAL LYRIC VISUALIZER),Watched BILMURI - DRUNK ENOUGH (OFFICIAL LYRIC VISUALIZER),Bilmuri,https://music.youtube.com/watch?v=nbMH207TSb4
title_split,2024-06-30T00:21:19.023Z,1719706879,Bilmuri,TALKIN' 2 UR GHOST (OFFICIAL MUSIC VIDEO),Watched Bilmuri - TALKIN' 2 UR GHOST (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=MW2JD0tj1jQ
title_split,2024-06-30T00:15:19.409Z,1719706519,BILMURI,BLINDSIDED (VISUALIZER),Watched BILMURI - BLINDSIDED (VISUALIZER),Bilmuri,https://music.youtube.com/watch?v=1mAe6gHgSrs
title_split,2024-06-30T00:13:55.023Z,1719706435,Attack Attack!,Stick Stickly (Official Music Video),Watched Attack Attack! - Stick Stickly (Official Music Video),riserecords,https://music.youtube.com/watch?v=KDzt6yI3Dw8
title_split,2024-06-30T00:06:28.377Z,1719705988,BILMURI,2016 CAVALIERS (Ohio) FT. KNOX (OFFICIAL MUSIC VIDEO),Watched BILMURI - 2016 CAVALIERS (Ohio) FT. KNOX (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=7NCtXJPcxOk
title_split,2024-06-30T00:03:44.292Z,1719705824,BILMURI,SPINNIN' YOU AROUND (OFFICIAL LYRIC VISUALIZER),Watched BILMURI - SPINNIN' YOU AROUND (OFFICIAL LYRIC VISUALIZER),Bilmuri,https://music.youtube.com/watch?v=2cRd0BwzrwI
title_split,2024-06-30T00:00:53.152Z,1719705653,BILMURI,MISS ME (OFFICIAL LYRIC VISUALIZER),Watched BILMURI - MISS ME (OFFICIAL LYRIC VISUALIZER),Bilmuri,https://music.youtube.com/watch?v=whu8Yc7UZ0M
title_split,2024-06-29T23:58:20.822Z,1719705500,Bilmuri & Dylan Marlowe,EMPTYHANDED (OFFICIAL MUSIC VIDEO),Watched Bilmuri & Dylan Marlowe - EMPTYHANDED (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=SGTsevoF23Y
title_split,2024-06-29T23:55:44.333Z,1719705344,Bilmuri,Better Hell (OFFICIAL MUSIC VIDEO),Watched Bilmuri - Better Hell (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=nVEZlujnPR8
title_split,2024-06-28T21:38:54.420Z,1719610734,BILMURI,2016 CAVALIERS (Ohio) FT. KNOX (OFFICIAL MUSIC VIDEO),Watched BILMURI - 2016 CAVALIERS (Ohio) FT. KNOX (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=7NCtXJPcxOk
title_split,2024-06-28T21:30:14.833Z,1719610214,Bilmuri & Dylan Marlowe,EMPTYHANDED (OFFICIAL MUSIC VIDEO),Watched Bilmuri & Dylan Marlowe - EMPTYHANDED (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=SGTsevoF23Y
title_split,2024-06-28T21:28:00.415Z,1719610080,Bilmuri,Better Hell (OFFICIAL MUSIC VIDEO),Watched Bilmuri - Better Hell (OFFICIAL MUSIC VIDEO),Bilmuri,https://music.youtube.com/watch?v=nVEZlujnPR8
no_artist,2024-06-28T20:14:55.831Z,1719605695,,https://music.youtube.com/watch?v=KhcQURV0mEo,Watched https://music.youtube.com/watch?v=KhcQURV0mEo,,https://music.youtube.com/watch?v=KhcQURV0mEo
no_artist,2024-06-28T19:42:40.903Z,1719603760,,https://music.youtube.com/watch?v=GFvZvzTla9g,Watched https://music.youtube.com/watch?v=GFvZvzTla9g,,https://music.youtube.com/watch?v=GFvZvzTla9g
subtitle_fallback,2024-06-27T18:31:01.614Z,1719513061,LOVELESS,Loveless – Heart-Shaped Soul (Official Music Video),Watched Loveless – Heart-Shaped Soul (Official Music Video),LOVELESS,https://music.youtube.com/watch?v=P_2m8J5CFlM
no_artist,2024-06-26T19:52:22.239Z,1719431542,,https://music.youtube.com/watch?v=GFvZvzTla9g,Watched https://music.youtube.com/watch?v=GFvZvzTla9g,,https://music.youtube.com/watch?v=GFvZvzTla9g
no_artist,2024-06-26T10:55:01.720Z,1719399301,,https://music.youtube.com/watch?v=gHS8-R5vKw8,Watched https://music.youtube.com/watch?v=gHS8-R5vKw8,,https://music.youtube.com/watch?v=gHS8-R5vKw8
title_split,2024-06-26T04:53:15.877Z,1719377595,Movements,"""AFRAID TO DIE"" (Official Music Video)","Watched Movements - ""AFRAID TO DIE"" (Official Music Video)",Movements: Official,https://music.youtube.com/watch?v=PQxgCqWghY4
no_artist,2024-06-25T19:39:25.025Z,1719344365,,https://music.youtube.com/watch?v=gHS8-R5vKw8,Watched https://music.youtube.com/watch?v=gHS8-R5vKw8,,https://music.youtube.com/watch?v=gHS8-R5vKw8
no_artist,2024-06-25T11:05:13.017Z,1719313513,,https://music.youtube.com/watch?v=dX-Bq3X7zeE,Watched https://music.youtube.com/watch?v=dX-Bq3X7zeE,,https://music.youtube.com/watch?v=dX-Bq3X7zeE
no_artist,2024-06-25T10:54:42.629Z,1719312882,,https://music.youtube.com/watch?v=nXAbWIoPyKA,Watched https://music.youtube.com/watch?v=nXAbWIoPyKA,,https://music.youtube.com/watch?v=nXAbWIoPyKA
subtitle_fallback,2024-06-24T23:42:24.677Z,1719272544,Music Library Uploads,So Come On,Watched So Come On,Music Library Uploads,https://music.youtube.com/watch?v=ixh0aRJUZMU
subtitle_fallback,2024-06-24T23:41:55.273Z,1719272515,Music Library Uploads,Lost In The Stars,Watched Lost In The Stars,Music Library Uploads,https://music.youtube.com/watch?v=4PViQSUUJ74
subtitle_fallback,2024-06-24T23:39:09.696Z,1719272349,Music Library Uploads,This Is Our Surrender,Watched This Is Our Surrender,Music Library Uploads,https://music.youtube.com/watch?v=ZhdC22pSs7o
subtitle_fallback,2024-06-24T23:38:50.687Z,1719272330,Music Library Uploads,Letters,Watched Letters,Music Library Uploads,https://music.youtube.com/watch?v=K2BQFNMtY9Y
no_artist,2024-06-24T18:20:49.013Z,1719253249,,https://music.youtube.com/watch?v=nXAbWIoPyKA,Watched https://music.youtube.com/watch?v=nXAbWIoPyKA,,https://music.youtube.com/watch?v=nXAbWIoPyKA
title_split,2024-06-22T00:47:04.866Z,1719017224,Your Broken Hero,A Letter To Ashley [Official Music Video],Watched Your Broken Hero - A Letter To Ashley [Official Music Video],Emo's Not Dead,https://music.youtube.com/watch?v=xGo_2-XtA6I
no_artist,2024-06-21T20:34:01.578Z,1719002041,,https://music.youtube.com/watch?v=Kwt_PLz_oZE,Watched https://music.youtube.com/watch?v=Kwt_PLz_oZE,,https://music.youtube.com/watch?v=Kwt_PLz_oZE
title_split,2024-06-18T20:37:46.782Z,1718743066,Your Broken Hero,A Letter To Ashley [Official Music Video],Watched Your Broken Hero - A Letter To Ashley [Official Music Video],Emo's Not Dead,https://music.youtube.com/watch?v=xGo_2-XtA6I
no_artist,2024-06-18T19:39:08.522Z,1718739548,,https://music.youtube.com/watch?v=nXAbWIoPyKA,Watched https://music.youtube.com/watch?v=nXAbWIoPyKA,,https://music.youtube.com/watch?v=nXAbWIoPyKA
